,State,Year,Month,Precipitation,Number of Fires
3373,PI,2010,Dec,133.3,357.0
3374,PI,2011,Jan,151.9,39.0
3375,PI,2011,Mar,286.4,15.0
3376,PI,2011,Apr,387.4,16.0
3377,PI,2011,May,213.9,77.0
3378,PI,2011,Jun,3.9,462.0
3379,PI,2011,Jul,19.3,864.0
3380,PI,2011,Aug,10.8,1.9580000000000002
3381,PI,2011,Sep,0.6,4.402
3382,PI,2011,Oct,167.6,1.484
3383,PI,2011,Nov,124.6,825.0
3384,PI,2011,Dec,23.4,362.0
3385,PI,2012,Jan,133.1,80.0
3386,PI,2012,Mar,264.0,71.0
3387,PI,2012,Apr,121.0,119.0
3388,PI,2012,May,31.3,334.0
3389,PI,2012,Jun,25.4,834.0
3390,PI,2012,Jul,0.0,1.755
3391,PI,2012,Aug,0.0,3.614
3392,PI,2012,Sep,0.0,4.479
3393,PI,2012,Oct,3.1,2.506
3394,PI,2012,Nov,6.1,447.0
3395,PI,2012,Dec,76.1,334.0
3396,PI,2013,Jan,191.2,72.0
3397,PI,2013,Mar,258.3,14.0
3398,PI,2013,Apr,361.1,34.0
3399,PI,2013,May,81.6,40.0
3400,PI,2013,Jun,22.9,263.0
3401,PI,2013,Jul,29.4,361.0
3402,PI,2013,Aug,1.4,1.015
3403,PI,2013,Sep,28.8,2.311
3404,PI,2013,Oct,18.9,1.2690000000000001
3405,PI,2013,Nov,88.6,640.0
3406,PI,2013,Dec,51.1,468.0
3407,PI,2014,Jan,271.8,79.0
3408,PI,2014,Mar,296.4,88.0
3409,PI,2014,Apr,227.5,63.0
3410,PI,2014,May,124.3,138.0
3411,PI,2014,Jun,2.0,373.0
3412,PI,2014,Jul,1.4,1.177
3413,PI,2014,Aug,1.0,2.265
3414,PI,2014,Sep,7.9,2.536
3415,PI,2014,Oct,33.3,1.788
3416,PI,2014,Nov,39.7,717.0
3417,PI,2014,Dec,47.8,346.0
3418,PI,2015,Jan,69.2,92.0
3419,PI,2015,Mar,250.7,35.0
3420,PI,2015,May,115.4,66.0
3421,PI,2015,Jun,23.1,283.0
3422,PI,2015,Jul,43.8,690.0
3423,PI,2015,Aug,2.4,2.057
3424,PI,2015,Sep,10.6,5.827999999999999
3425,PI,2015,Oct,32.5,4.0680000000000005
3426,PI,2015,Nov,14.6,897.0
3427,PI,2015,Dec,9.9,626.0
3428,PI,2016,Jan,5.5,94.0
3429,PI,2016,Mar,20.6,53.0
3430,PI,2016,Apr,95.4,35.0
3431,PI,2016,May,36.4,60.0
3432,PI,2016,Jun,25.4,153.0
3433,PI,2016,Jul,0.0,754.0
3434,PI,2016,Aug,0.0,1.6469999999999998
3435,PI,2016,Sep,3.0,1.3940000000000001
3436,PI,2016,Oct,16.0,2.5980000000000003
3437,PI,2016,Nov,3.3,1.126
3438,PI,2017,May,142.6,36.0
3439,PI,2017,Jun,7.0,193.0
3440,PI,2017,Jul,27.3,643.0
3441,PI,2017,Aug,48.1,1.5719999999999998
3442,PI,2017,Sep,0.0,3.4219999999999997
3443,PI,2017,Oct,0.5,3.0039999999999996
3444,PI,2017,Nov,14.7,449.0
3445,PR,1998,Jan,160.9,0.0
3446,PR,1998,Mar,335.8,0.0
3447,PR,1998,Apr,178.7,0.0
3448,PR,1998,May,43.6,0.0
3449,PR,1998,Jun,90.4,36.0
3450,PR,1998,Jul,138.3,59.0
3451,PR,1998,Aug,271.1,42.0
3452,PR,1998,Sep,358.8,61.0
3453,PR,1998,Oct,196.4,61.0
3454,PR,1998,Nov,11.3,143.0
3455,PR,1998,Dec,104.7,82.0
3456,PR,1999,Jan,341.0,7.0
3457,PR,1999,Mar,127.9,40.0
3458,PR,1999,Apr,55.5,39.0
3459,PR,1999,May,70.6,57.0
3460,PR,1999,Jun,83.9,31.0
3461,PR,1999,Jul,141.7,94.0
3462,PR,1999,Aug,11.0,938.0
3463,PR,1999,Sep,114.3,878.0
3464,PR,1999,Oct,117.9,452.0
3465,PR,1999,Nov,62.4,447.0
3466,PR,1999,Dec,126.4,254.0
3467,PR,2000,Jan,125.2,49.0
3468,PR,2000,Mar,136.4,52.0
3469,PR,2000,Apr,10.8,51.0
3470,PR,2000,May,19.0,43.0
3471,PR,2000,Jun,121.2,53.0
3472,PR,2000,Jul,74.3,98.0
3473,PR,2000,Aug,92.4,849.0
3474,PR,2000,Sep,249.1,381.0
3475,PR,2000,Oct,164.1,658.0
3476,PR,2000,Nov,143.8,85.0
3477,PR,2000,Dec,171.8,159.0
3478,PR,2001,Sep,26.0,258.0
3479,PR,2001,Oct,190.0,209.0
3480,PR,2001,Nov,140.4,89.0
3481,PR,2001,Dec,127.2,85.0
3482,PR,2002,Jan,223.0,47.0
3483,PR,2002,Mar,93.5,18.0
3484,PR,2002,Apr,141.7,84.0
3485,PR,2002,May,117.1,65.0
3486,PR,2002,Jun,44.0,115.0
3487,PR,2002,Jul,44.5,172.0
3488,PR,2002,Aug,105.4,1.5930000000000002
3489,PR,2002,Sep,190.4,1.071
3490,PR,2002,Oct,140.9,399.0
3491,PR,2002,Nov,173.1,425.0
3492,PR,2002,Dec,159.1,165.0
3493,PR,2003,Jan,223.6,109.0
3494,PR,2003,Mar,214.1,76.0
3495,PR,2003,Apr,80.4,130.0
3496,PR,2003,May,25.7,115.0
3497,PR,2003,Jun,97.5,159.0
3498,PR,2003,Jul,151.2,101.0
3499,PR,2003,Aug,14.5,1.896
3500,PR,2003,Sep,160.7,2.4459999999999997
3501,PR,2003,Oct,80.8,1.228
3502,PR,2003,Nov,153.2,503.0
3503,PR,2003,Dec,185.2,171.0
3504,PR,2004,Jan,186.4,88.0
3505,PR,2004,Mar,180.9,83.0
3506,PR,2004,Apr,99.0,68.0
3507,PR,2004,May,154.5,9.0
3508,PR,2004,Jun,72.1,147.0
3509,PR,2004,Jul,122.4,148.0
3510,PR,2004,Aug,16.4,1.237
3511,PR,2004,Sep,65.6,1.36
3512,PR,2004,Oct,166.2,666.0
3513,PR,2004,Nov,120.1,388.0
3514,PR,2004,Dec,160.5,151.0
3515,PR,2005,Jan,181.5,55.0
3516,PR,2005,Mar,78.9,84.0
3517,PR,2005,Apr,148.8,22.0
3518,PR,2005,May,118.7,125.0
3519,PR,2005,Jun,71.3,114.0
3520,PR,2005,Jul,103.6,155.0
3521,PR,2005,Aug,146.2,800.0
3522,PR,2005,Sep,248.6,386.0
3523,PR,2005,Oct,211.7,157.0
3524,PR,2005,Nov,90.5,597.0
3525,PR,2005,Dec,49.9,40.0
3526,PR,2006,Jan,147.6,78.0
3527,PR,2006,Mar,165.0,56.0
3528,PR,2006,Apr,22.8,49.0
3529,PR,2006,May,26.0,90.0
3530,PR,2006,Jun,35.5,62.0
3531,PR,2006,Jul,46.6,139.0
3532,PR,2006,Aug,47.5,844.0
3533,PR,2006,Sep,194.9,866.0
3534,PR,2006,Oct,53.0,327.0
3535,PR,2006,Nov,235.7,60.0
3536,PR,2006,Dec,103.3,6.0
3537,PR,2007,Jan,286.7,11.0
3538,PR,2007,Mar,139.3,54.0
3539,PR,2007,Apr,108.2,14.0
3540,PR,2007,May,196.9,14.0
3541,PR,2007,Jun,3.2,57.0
3542,PR,2007,Jul,113.3,60.0
3543,PR,2007,Aug,10.5,580.0
3544,PR,2007,Sep,89.1,960.0
3545,PR,2007,Oct,133.8,194.0
3546,PR,2007,Nov,125.1,59.0
3547,PR,2007,Dec,209.6,22.0
3548,PR,2008,Jan,190.2,35.0
3549,PR,2008,Mar,187.6,43.0
3550,PR,2008,Apr,174.2,62.0
3551,PR,2008,May,68.4,41.0
3552,PR,2008,Jun,145.8,17.0
3553,PR,2008,Jul,35.4,87.0
3554,PR,2008,Aug,165.3,205.0
3555,PR,2008,Sep,44.5,413.0
3556,PR,2008,Oct,278.3,78.0
3557,PR,2008,Nov,81.6,39.0
3558,PR,2008,Dec,65.3,62.0
3559,PR,2009,Jan,223.7,35.0
3560,PR,2009,Mar,107.4,57.0
3561,PR,2009,Apr,52.6,80.0
3562,PR,2009,May,81.2,117.0
3563,PR,2009,Jun,71.2,105.0
3564,PR,2009,Jul,247.3,34.0
3565,PR,2009,Aug,89.4,844.0
3566,PR,2009,Sep,334.3,149.0
3567,PR,2009,Oct,161.4,424.0
3568,PR,2009,Nov,203.5,90.0
3569,PR,2009,Dec,177.1,30.0
3570,PR,2010,Jan,436.9,18.0
3571,PR,2010,Mar,208.8,22.0
3572,PR,2010,Apr,207.3,71.0
3573,PR,2010,May,104.7,39.0
3574,PR,2010,Jun,86.4,55.0
3575,PR,2010,Jul,132.9,196.0
3576,PR,2010,Aug,47.1,733.0
3577,PR,2010,Sep,55.0,270.0
3578,PR,2010,Oct,152.5,230.0
3579,PR,2010,Nov,98.6,183.0
3580,PR,2010,Dec,322.1,37.0
3581,PR,2011,Jan,338.8,35.0
3582,PR,2011,Mar,75.6,21.0
3583,PR,2011,Apr,108.2,38.0
3584,PR,2011,May,33.6,97.0
3585,PR,2011,Jun,108.8,162.0
3586,PR,2011,Jul,147.1,262.0
3587,PR,2011,Aug,260.9,435.0
3588,PR,2011,Sep,59.9,913.0
3589,PR,2011,Oct,191.9,256.0
3590,PR,2011,Nov,68.0,138.0
3591,PR,2011,Dec,128.6,78.0
3592,PR,2012,Jan,121.0,31.0
3593,PR,2012,Mar,48.0,55.0
3594,PR,2012,Apr,182.9,38.0
3595,PR,2012,May,61.8,86.0
3596,PR,2012,Jun,225.5,77.0
3597,PR,2012,Jul,108.9,111.0
3598,PR,2012,Aug,31.5,522.0
3599,PR,2012,Sep,62.8,459.0
3600,PR,2012,Oct,160.1,145.0
3601,PR,2012,Nov,69.4,142.0
3602,PR,2012,Dec,254.6,54.0
3603,PR,2013,Jan,77.6,28.0
3604,PR,2013,Mar,134.4,18.0
3605,PR,2013,Apr,50.8,72.0
3606,PR,2013,May,69.5,85.0
3607,PR,2013,Jun,308.9,52.0
3608,PR,2013,Jul,181.8,168.0
3609,PR,2013,Aug,39.4,481.0
3610,PR,2013,Sep,197.0,476.0
3611,PR,2013,Oct,103.5,233.0
3612,PR,2013,Nov,96.5,126.0
3613,PR,2013,Dec,49.2,155.0
3614,PR,2014,Jan,242.5,86.0
3615,PR,2014,Mar,232.0,42.0
3616,PR,2014,Apr,81.0,38.0
3617,PR,2014,May,87.1,109.0
3618,PR,2014,Jun,210.4,112.0
3619,PR,2014,Jul,49.0,215.0
3620,PR,2014,Aug,62.7,646.0
3621,PR,2014,Sep,176.4,443.0
3622,PR,2014,Oct,116.8,411.0
3623,PR,2014,Nov,203.2,68.0
3624,PR,2014,Dec,155.6,78.0
3625,PR,2015,Jan,180.5,120.0
3626,PR,2015,Mar,193.7,55.0
3627,PR,2015,Apr,52.2,83.0
3628,PR,2015,May,115.1,77.0
3629,PR,2015,Jun,82.2,201.0
3630,PR,2015,Jul,189.5,137.0
3631,PR,2015,Aug,26.0,651.0
3632,PR,2015,Sep,129.7,599.0
3633,PR,2015,Oct,246.7,158.0
3634,PR,2015,Nov,241.2,18.0
3635,PR,2015,Dec,259.5,30.0
3636,PR,2016,Jan,164.3,113.0
3637,PR,2016,Mar,92.8,63.0
3638,PR,2016,Apr,142.7,167.0
3639,PR,2016,May,142.3,72.0
3640,PR,2016,Jun,130.9,238.0
3641,PR,2016,Jul,117.1,504.0
3642,PR,2016,Aug,172.3,1.01
3643,PR,2016,Sep,95.0,1.371
3644,PR,2016,Oct,172.1,193.0
3645,PR,2016,Nov,102.7,275.0
3646,PR,2016,Dec,76.0,45.0
3647,PR,2017,Jan,191.2,55.0
3648,PR,2017,Mar,40.0,43.0
3649,PR,2017,Apr,69.0,77.0
3650,PR,2017,May,88.1,49.0
3651,PR,2017,Jun,181.3,169.0
3652,PR,2017,Jul,7.8,891.0
3653,PR,2017,Aug,92.9,987.0
3654,PR,2017,Sep,36.2,1.706
3655,PR,2017,Oct,212.2,134.0
3656,PR,2017,Nov,129.4,292.0
3657,RJ,2002,May,99.8,4.0
3658,RJ,2002,Jun,63.8,13.0
3659,RJ,2002,Jul,21.0,17.0
3660,RJ,2002,Aug,10.6,184.0
3661,RJ,2002,Sep,88.8,45.0
3662,RJ,2002,Oct,26.0,313.0
3663,RJ,2002,Nov,144.4,11.0
3664,RJ,2002,Dec,242.8,8.0
3665,RJ,2003,Jan,250.4,0.0
3666,RJ,2003,Mar,257.1,23.0
3667,RJ,2003,Apr,101.3,11.0
3668,RJ,2003,May,45.4,1.0
3669,RJ,2003,Jun,32.9,13.0
3670,RJ,2003,Jul,19.8,42.0
3671,RJ,2003,Aug,125.2,191.0
3672,RJ,2003,Sep,80.3,166.0
3673,RJ,2003,Oct,171.4,81.0
3674,RJ,2003,Nov,228.2,5.0
3675,RJ,2003,Dec,90.4,10.0
3676,RJ,2004,Jan,113.2,1.0
3677,RJ,2004,Mar,66.7,4.0
3678,RJ,2004,Apr,99.5,3.0
3679,RJ,2004,May,45.3,0.0
3680,RJ,2004,Jun,26.5,19.0
3681,RJ,2004,Jul,166.2,23.0
3682,RJ,2004,Aug,17.1,74.0
3683,RJ,2004,Sep,14.4,205.0
3684,RJ,2004,Oct,69.7,26.0
3685,RJ,2004,Nov,168.5,49.0
3686,RJ,2004,Dec,145.0,9.0
3687,RJ,2005,Jan,180.9,5.0
3688,RJ,2005,Mar,141.7,7.0
3689,RJ,2005,Apr,109.7,1.0
3690,RJ,2005,May,83.5,11.0
3691,RJ,2005,Jun,45.1,16.0
3692,RJ,2005,Jul,80.7,20.0
3693,RJ,2005,Aug,5.7,98.0
3694,RJ,2005,Sep,129.6,46.0
3695,RJ,2005,Oct,129.8,116.0
3696,RJ,2005,Nov,150.5,12.0
3697,RJ,2005,Dec,183.1,2.0
3698,RJ,2006,Jan,225.1,12.0
3699,RJ,2006,Mar,56.4,8.0
3700,RJ,2006,Apr,94.0,8.0
3701,RJ,2006,May,98.0,4.0
3702,RJ,2006,Jun,56.8,19.0
3703,RJ,2006,Jul,22.6,54.0
3704,RJ,2006,Aug,33.1,79.0
3705,RJ,2006,Sep,91.8,197.0
3706,RJ,2006,Oct,104.3,12.0
3707,RJ,2006,Nov,165.6,1.0
3708,RJ,2006,Dec,30.6,0.0
3709,RJ,2007,Jan,58.0,0.0
3710,RJ,2007,Mar,7.6,27.0
3711,RJ,2007,Apr,41.2,9.0
3712,RJ,2007,May,103.6,2.0
3713,RJ,2007,Jun,44.3,3.0
3714,RJ,2007,Jul,40.5,15.0
3715,RJ,2007,Aug,7.2,189.0
3716,RJ,2007,Sep,13.0,223.0
3717,RJ,2007,Oct,194.1,137.0
3718,RJ,2007,Nov,126.5,1.0
3719,RJ,2007,Dec,178.8,0.0
3720,RJ,2008,Jan,117.6,1.0
3721,RJ,2008,Mar,173.2,2.0
3722,RJ,2008,Apr,94.5,2.0
3723,RJ,2008,May,57.0,0.0
3724,RJ,2008,Jun,50.4,4.0
3725,RJ,2008,Jul,43.9,14.0
3726,RJ,2008,Aug,51.6,19.0
3727,RJ,2008,Sep,86.8,132.0
3728,RJ,2008,Oct,72.9,42.0
3729,RJ,2008,Nov,197.7,0.0
3730,RJ,2008,Dec,130.7,6.0
3731,RJ,2009,Jan,211.2,3.0
3732,RJ,2009,Mar,114.6,5.0
3733,RJ,2009,Apr,97.2,1.0
3734,RJ,2009,May,51.0,37.0
3735,RJ,2009,Jun,61.4,33.0
3736,RJ,2009,Jul,62.5,56.0
3737,RJ,2009,Aug,28.9,91.0
3738,RJ,2009,Sep,86.9,90.0
3739,RJ,2009,Oct,176.7,18.0
3740,RJ,2009,Nov,132.1,27.0
3741,RJ,2009,Dec,287.5,1.0
3742,RJ,2010,Jan,287.5,13.0
3743,RJ,2010,Mar,325.7,10.0
3744,RJ,2010,Apr,280.4,10.0
3745,RJ,2010,May,45.3,6.0
3746,RJ,2010,Jun,42.7,7.0
3747,RJ,2010,Jul,79.0,55.0
3748,RJ,2010,Aug,20.9,316.0
3749,RJ,2010,Sep,36.9,353.0
3750,RJ,2010,Oct,118.5,35.0
3751,RJ,2010,Nov,67.3,23.0
3752,RJ,2010,Dec,291.6,10.0
3753,RJ,2011,Jan,78.7,10.0
3754,RJ,2011,Mar,100.6,7.0
3755,RJ,2011,Apr,164.5,12.0
3756,RJ,2011,May,118.1,17.0
3757,RJ,2011,Jun,32.7,33.0
3758,RJ,2011,Jul,16.1,121.0
3759,RJ,2011,Aug,9.3,250.0
3760,RJ,2011,Sep,40.8,510.0
3761,RJ,2011,Oct,109.8,114.0
3762,RJ,2011,Nov,93.3,20.0
3763,RJ,2011,Dec,116.1,3.0
3764,RJ,2012,Jan,220.9,12.0
3765,RJ,2012,Mar,84.1,20.0
3766,RJ,2012,Apr,45.4,12.0
3767,RJ,2012,May,128.8,18.0
3768,RJ,2012,Jun,71.1,14.0
3769,RJ,2012,Jul,26.2,50.0
3770,RJ,2012,Aug,17.9,72.0
3771,RJ,2012,Sep,87.9,172.0
3772,RJ,2012,Oct,66.4,163.0
3773,RJ,2012,Nov,93.2,13.0
3774,RJ,2012,Dec,37.0,18.0
3775,RJ,2013,Jan,334.7,9.0
3776,RJ,2013,Mar,228.2,9.0
3777,RJ,2013,Apr,78.4,9.0
3778,RJ,2013,May,68.8,16.0
3779,RJ,2013,Jun,25.3,17.0
3780,RJ,2013,Jul,101.1,58.0
3781,RJ,2013,Aug,5.6,74.0
3782,RJ,2013,Sep,62.7,117.0
3783,RJ,2013,Oct,61.1,44.0
3784,RJ,2013,Nov,111.6,28.0
3785,RJ,2013,Dec,185.6,12.0
3786,RJ,2014,Jan,58.1,35.0
3787,RJ,2014,Mar,80.5,38.0
3788,RJ,2014,Apr,100.4,25.0
3789,RJ,2014,May,26.7,20.0
3790,RJ,2014,Jun,42.7,54.0
3791,RJ,2014,Jul,87.5,62.0
3792,RJ,2014,Aug,18.1,199.0
3793,RJ,2014,Sep,29.6,318.0
3794,RJ,2014,Oct,28.4,500.0
3795,RJ,2014,Nov,59.0,36.0
3796,RJ,2014,Dec,44.9,25.0
3797,RJ,2015,Jan,39.2,97.0
3798,RJ,2015,Mar,158.3,23.0
3799,RJ,2015,Apr,52.7,24.0
3800,RJ,2015,May,64.2,21.0
3801,RJ,2015,Jun,65.5,33.0
3802,RJ,2015,Jul,11.4,74.0
3803,RJ,2015,Aug,4.1,158.0
3804,RJ,2015,Sep,81.2,85.0
3805,RJ,2015,Oct,10.6,96.0
3806,RJ,2015,Nov,162.1,6.0
3807,RJ,2015,Dec,106.8,11.0
3808,RJ,2016,Jan,171.6,9.0
3809,RJ,2016,Mar,205.0,16.0
3810,RJ,2016,Apr,5.7,45.0
3811,RJ,2016,May,53.5,30.0
3812,RJ,2016,Jun,81.7,37.0
3813,RJ,2016,Jul,1.5,131.0
3814,RJ,2016,Aug,31.2,241.0
3815,RJ,2016,Sep,40.5,195.0
3816,RJ,2016,Oct,49.8,30.0
3817,RJ,2016,Nov,164.9,19.0
3818,RJ,2016,Dec,103.8,5.0
3819,RJ,2017,Jan,48.9,15.0
3820,RJ,2017,Mar,90.6,10.0
3821,RJ,2017,Apr,28.0,12.0
3822,RN,1998,Jan,39.5,0.0
3823,RN,1998,Mar,81.4,0.0
3824,RN,1998,Apr,74.7,0.0
3825,RN,1998,May,185.4,0.0
3826,RN,1998,Jun,209.0,1.0
3827,RN,1998,Jul,791.8,5.0
3828,RN,1998,Aug,138.7,4.0
3829,RN,1998,Sep,19.0,51.0
3830,RN,1998,Oct,13.7,55.0
3831,RN,1998,Nov,8.5,41.0
3832,RN,1998,Dec,17.0,19.0
3833,RN,1999,Jan,12.6,32.0
3834,RN,1999,Mar,139.2,9.0
3835,RN,1999,Apr,175.8,21.0
3836,RN,1999,May,289.5,1.0
3837,RN,1999,Jun,131.5,4.0
3838,RN,1999,Jul,31.1,7.0
3839,RN,1999,Aug,46.5,40.0
3840,RN,1999,Sep,50.8,35.0
3841,RN,1999,Oct,14.5,40.0
3842,RN,1999,Nov,5.4,62.0
3843,RN,1999,Dec,64.5,29.0
3844,RN,2000,Jan,50.0,1.0
3845,RN,2000,Mar,114.9,11.0
3846,RN,2000,Apr,177.4,16.0
3847,RN,2000,May,222.4,3.0
3848,RN,2000,Jun,577.4,8.0
3849,RN,2000,Jul,482.3,5.0
3850,RN,2000,Aug,288.8,29.0
3851,RN,2000,Sep,205.1,17.0
3852,RN,2000,Oct,8.7,28.0
3853,RN,2000,Nov,12.1,9.0
3854,RN,2000,Dec,23.0,11.0
3855,RN,2001,Jan,30.1,2.0
3856,RN,2001,Mar,133.8,0.0
3857,RN,2001,Apr,360.9,10.0
3858,RN,2001,May,14.4,56.0
3859,RN,2001,Jun,373.8,13.0
3860,RN,2001,Jul,145.4,25.0
3861,RN,2001,Aug,104.4,55.0
3862,RN,2001,Sep,28.4,45.0
3863,RN,2001,Oct,4.7,34.0
3864,RN,2001,Nov,12.7,41.0
3865,RN,2001,Dec,51.2,20.0
3866,RN,2002,Jan,113.9,4.0
3867,RN,2002,Mar,483.8,3.0
3868,RN,2002,Apr,137.7,0.0
3869,RN,2002,May,122.9,6.0
3870,RN,2002,Jun,405.6,1.0
3871,RN,2002,Jul,209.7,7.0
3872,RN,2002,Aug,314.4,48.0
3873,RN,2002,Sep,1.0,52.0
3874,RN,2002,Oct,29.2,140.0
3875,RN,2002,Nov,98.2,178.0
3876,RN,2002,Dec,19.4,222.0
3877,RN,2003,Jan,84.1,113.0
3878,RN,2003,Mar,312.0,1.0
3879,RN,2003,Apr,136.8,2.0
3880,RN,2003,May,194.4,0.0
3881,RN,2003,Jun,244.3,1.0
3882,RN,2003,Jul,202.3,7.0
3883,RN,2003,Aug,51.2,97.0
3884,RN,2003,Sep,38.5,112.0
3885,RN,2003,Oct,21.7,276.0
3886,RN,2003,Nov,16.1,366.0
3887,RN,2003,Dec,22.5,278.0
3888,RN,2004,Jan,376.3,44.0
3889,RN,2004,Mar,252.0,1.0
3890,RN,2004,Apr,172.5,3.0
3891,RN,2004,May,160.9,2.0
3892,RN,2004,Jun,643.4,2.0
3893,RN,2004,Jul,393.9,5.0
3894,RN,2004,Aug,90.1,15.0
3895,RN,2004,Sep,44.4,47.0
3896,RN,2004,Oct,14.4,89.0
3897,RN,2004,Nov,10.1,164.0
3898,RN,2004,Dec,4.8,284.0
3899,RN,2005,Jan,2.0,153.0
3900,RN,2005,Mar,186.3,15.0
3901,RN,2005,Apr,144.0,2.0
3902,RN,2005,May,548.3,3.0
3903,RN,2005,Jun,762.3,0.0
3904,RN,2005,Jul,115.2,2.0
3905,RN,2005,Aug,106.8,9.0
3906,RN,2005,Sep,43.9,37.0
3907,RN,2005,Oct,31.6,168.0
3908,RN,2005,Nov,1.2,249.0
3909,RN,2005,Dec,10.4,149.0
3910,RN,2006,Jan,4.2,93.0
3911,RN,2006,Mar,157.4,8.0
3912,RN,2006,Apr,380.7,2.0
3913,RN,2006,May,115.3,0.0
3914,RN,2006,Jun,375.5,0.0
3915,RN,2006,Jul,133.4,0.0
3916,RN,2006,Aug,90.5,13.0
3917,RN,2006,Sep,45.2,50.0
3918,RN,2006,Oct,13.4,85.0
3919,RN,2006,Nov,83.5,148.0
3920,RN,2006,Dec,49.9,101.0
3921,RN,2007,Jan,86.3,63.0
3922,RN,2007,Mar,265.0,7.0
3923,RN,2007,Apr,247.7,1.0
3924,RN,2007,May,120.9,2.0
3925,RN,2007,Jun,560.5,0.0
3926,RN,2007,Jul,191.8,7.0
3927,RN,2007,Aug,95.8,26.0
3928,RN,2007,Sep,46.3,50.0
3929,RN,2007,Oct,20.2,88.0
3930,RN,2007,Nov,45.2,130.0
3931,RN,2007,Dec,16.0,80.0
3932,RN,2008,Jan,69.2,70.0
3933,RN,2008,Mar,275.5,3.0
3934,RN,2008,Apr,409.3,0.0
3935,RN,2008,May,212.3,0.0
3936,RN,2008,Jun,542.3,0.0
3937,RN,2008,Jul,473.3,0.0
3938,RN,2008,Aug,401.3,2.0
3939,RN,2008,Sep,37.8,17.0
3940,RN,2008,Oct,31.8,53.0
3941,RN,2008,Nov,9.5,82.0
3942,RN,2008,Dec,0.4,126.0
3943,RN,2009,Jan,162.1,110.0
3944,RN,2009,Mar,220.6,2.0
3945,RN,2009,Apr,364.3,1.0
3946,RN,2009,May,372.3,0.0
3947,RN,2009,Jun,304.7,0.0
3948,RN,2009,Jul,347.9,0.0
3949,RN,2009,Aug,229.2,1.0
3950,RN,2009,Sep,76.7,29.0
3951,RN,2009,Oct,1.0,84.0
3952,RN,2009,Nov,6.7,172.0
3953,RN,2009,Dec,9.5,221.0
3954,RN,2010,Jan,70.9,32.0
3955,RN,2010,Mar,69.9,23.0
3956,RN,2010,Apr,191.0,7.0
3957,RN,2010,May,262.6,3.0
3958,RN,2010,Jun,155.2,1.0
3959,RN,2010,Jul,151.5,7.0
3960,RN,2010,Aug,95.3,24.0
3961,RN,2010,Sep,38.5,50.0
3962,RN,2010,Oct,8.2,111.0
3963,RN,2010,Nov,4.2,212.0
3964,RN,2010,Dec,54.7,54.0
3965,RN,2011,Jan,326.1,15.0
3966,RN,2011,Mar,146.7,3.0
3967,RN,2011,Apr,371.6,0.0
3968,RN,2011,May,413.0,0.0
3969,RN,2011,Jun,445.4,1.0
3970,RN,2011,Jul,170.4,0.0
3971,RN,2011,Aug,118.8,10.0
3972,RN,2011,Sep,33.3,22.0
3973,RN,2011,Oct,20.8,76.0
3974,RN,2011,Nov,44.0,144.0
3975,RN,2011,Dec,21.9,125.0
3976,RN,2012,Jan,76.5,72.0
3977,RN,2012,Mar,146.2,2.0
3978,RN,2012,Apr,60.7,4.0
3979,RN,2012,May,184.4,14.0
3980,RN,2012,Jun,302.1,5.0
3981,RN,2012,Jul,234.9,3.0
3982,RN,2012,Aug,63.4,23.0
3983,RN,2012,Sep,41.6,41.0
3984,RN,2012,Oct,18.4,74.0
3985,RN,2012,Nov,0.7,69.0
3986,RN,2012,Dec,1.4,75.0
3987,RN,2013,Jan,20.2,25.0
3988,RN,2013,Mar,35.1,6.0
3989,RN,2013,Apr,175.6,7.0
3990,RN,2013,May,254.9,2.0
3991,RN,2013,Jun,399.1,1.0
3992,RN,2013,Jul,430.6,0.0
3993,RN,2013,Aug,242.0,2.0
3994,RN,2013,Sep,200.0,7.0
3995,RN,2013,Oct,11.1,71.0
3996,RN,2013,Nov,38.6,77.0
3997,RN,2013,Dec,10.1,46.0
3998,RN,2014,Jan,79.0,34.0
3999,RN,2014,Mar,262.1,6.0
4000,RN,2014,Apr,81.9,2.0
4001,RN,2014,May,191.0,2.0
4002,RN,2014,Jun,540.4,2.0
4003,RN,2014,Jul,231.4,2.0
4004,RN,2014,Aug,89.7,21.0
4005,RN,2014,Sep,149.0,30.0
4006,RN,2014,Oct,30.7,75.0
4007,RN,2014,Nov,24.8,124.0
4008,RN,2014,Dec,23.9,47.0
4009,RN,2015,Jan,30.3,45.0
4010,RN,2015,Mar,317.0,3.0
4011,RN,2015,Apr,156.1,4.0
4012,RN,2015,May,69.6,4.0
4013,RN,2015,Jun,301.2,5.0
4014,RN,2015,Jul,316.5,3.0
4015,RN,2015,Aug,43.1,16.0
4016,RN,2015,Sep,24.4,36.0
4017,RN,2015,Oct,10.8,129.0
4018,RN,2015,Nov,0.4,105.0
4019,RN,2015,Dec,67.1,74.0
4020,RN,2016,Jan,153.9,15.0
4021,RN,2016,Mar,152.5,1.0
4022,RN,2016,Apr,166.4,0.0
4023,RN,2016,May,207.9,1.0
4024,RN,2016,Jun,156.3,4.0
4025,RN,2016,Jul,38.6,13.0
4026,RN,2016,Aug,68.6,24.0
4027,RN,2016,Sep,42.2,44.0
4028,RN,2016,Oct,22.7,129.0
4029,RN,2016,Nov,19.0,93.0
4030,RN,2016,Dec,63.5,75.0
4031,RN,2017,Jan,80.6,28.0
4032,RN,2017,Mar,187.2,3.0
